hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Tu,Sim,5,5D,5H,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,xMT,xC,xN,xDT,O,Un,BL,Bg,T100,P600,P500
7915,"Castle How","34A",2328,"O","305","1001","NY256341","","NY257340","296","9","","","","2013-10-10","","89 90","4N","325600","534100","54.696419","-3.155887","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7916,"Drygill Head","34A",2328,"O","622","2041","NY318341","","NY317343","619","3","","","","2013-10-10","","90","5N","331800","534100","54.697299","-3.05971","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7917,"Greenah Crag","34A",2583,"O","303","994","NY396283","","NY396286","297","6","","","","2013-12-21","","90","5S","339600","528300","54.646181","-2.937502","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7918,"Hutton Roof","34A",2583,"O","308","1010","NY372341","","NY381334","302","6","","","","2013-10-10","","90","5N","337200","534100","54.698002","-2.975938","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7919,"Little Lingy Hill","34A",2328,"O","600","1969","NY301333","","NY302333","595","5","","","","2013-10-10","","90","4N 5N","330100","533300","54.689877","-3.08589","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7920,"Lofshaw Hill","34A",2583,"O","312","1024","NY387278","","NY396275","288","24","","","","2013-10-10","","90","5S","338700","527800","54.641579","-2.951342","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7921,"Lowthwaite Fell West Top","34A",2328,"O","311","1020","NY266353","","NY269346","288","23","","","","2013-10-10","","89 90","4N","326600","535300","54.707348","-3.140677","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7922,"Mickle Rigg","34A",2328,"O","316","1037","NY272369","","NY273366","303","13","","","","2013-10-10","","89 90","4N","327200","536900","54.721811","-3.131768","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7923,"Pike","34A",2328,"O","593","1946","NY303319","","NY303320","591","2","","","","2013-10-10","","90","4N 5N","330300","531900","54.677326","-3.082453","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7924,"Souther Fell South Top","34A",2320,"O","519","1703","NY351287","","NY353289","504","15","","","","2013-10-10","","90","5S","335100","528700","54.649215","-3.007314","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7925,"West Fell","34A",2328,"O","511","1677","NY332355","","NY331355","508","3","","","","2013-10-10","","90","5N","333200","535500","54.710066","-3.038313","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7926,"Widow Hause","34A",2345,"O","404","1325","NY182269","","NY183269","397","7","","","","2013-10-10","","89 90","4S","318200","526900","54.630582","-3.268655","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7927,"Aikin Knott","34B",2372,"O","473","1552","NY215199","NY 21508 19914","NY215199","472","1","no feature","","","2013-10-10","","89 90","4S","321507","519915","54.56835","-3.215574","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7928,"Banna Fell","34B",2462,"O","411","1348","NY108174","","NY109173","399","12","","","","2013-10-10","","89","4S 303","310800","517400","54.543978","-3.380361","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7929,"Bell Rib","34B",2368,"O","462","1516","NY170076","","NY170077","456","6","","","","2013-10-10","","89 90","6N","317000","507600","54.456985","-3.28179","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7930,"Belles Knott","34B",2396,"O","494","1621","NY297085","NY 29727 08584","NY295086","475","19","rock","","","2013-12-21","","89 90","6N","329726","508585","54.467755","-3.085771","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7931,"Birk Crag","34B",2396,"O","357","1171","NY315134","NY 31530 13463","NY315133","344","13","cairn","","","2013-10-10","","90","5S","331529","513464","54.511842","-3.05909","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7932,"Black Crag","34B",2368,"O","801","2628","NY165101","","NY165103","794","7","","","","2013-10-10","","89","4S 6N","316500","510100","54.479364","-3.290207","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7933,"Bleaberry Fell SE Top","34B",2396,"O","571","1873","NY291191","NY 29140 19145","NY290190","555","16","cairn","ground a few m away may be as high","","2013-10-10","","89 90","4S","329139","519146","54.562568","-3.097367","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7934,"Boat How","34B",2368,"O","363","1191","NY111136","","NY111135","355","8","","","","2013-10-10","","89","4S 303","311100","513600","54.509891","-3.374577","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7935,"Brock Crag","34B",2359,"O","342","1122","NY215028","","NY216029","325","17","","","","2013-10-10","","89 90","6N","321500","502800","54.414573","-3.211122","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7936,"Brown Dodd","34B",2396,"O","370","1214","NY266177","NY 26603 17713","NY266175","355","15","rock outcrop","","obvious summit","2013-10-10","","89 90","4S","326602","517714","54.549339","-3.136236","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7937,"Brown Howe","34B",2419,"O","396","1299","NY266046","NY 26621 04679","NY266046","392","4","rock outcrop","","obvious summit","2013-10-10","","89 90","6N","326620","504680","54.432227","-3.132715","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7938,"Bull How","34B",2359,"O","308","1010","NY205019","NY 20576 01992","NY206021","289","19","boulder","","","2013-10-10","","89 90","6N","320575","501993","54.407174","-3.225162","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7939,"Cam Spout Crag","34B",2359,"O","676","2218","NY213054","","NY213054","672","4","","","","2013-10-10","","89 90","6N","321300","505400","54.437903","-3.214894","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7940,"Dodd Crag","34B",2396,"O","463","1519","NY290205","","NY290204","457","6","","","","2013-10-10","","89 90","4S","329000","520500","54.574714","-3.099841","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7941,"Embleton High Common","34A",2345,"O","319","1047","NY167274","","NY167273","308","11","","","","2013-10-10","","89","4S","316700","527400","54.634829","-3.292027","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7942,"Force Crag","34B",2386,"O","475","1558","NY195213","","NY194213","467","8","","","","2013-10-10","","89 90","4S","319500","521300","54.580478","-3.246983","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7943,"Great Castle How","34B",2396,"O","499","1637","NY307078","NY 30794 07837","NY307077","487","12","rock","","","2013-10-10","","90","6N 7N","330793","507838","54.461189","-3.069136","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7944,"Great Round How","34B",2367,"O","554","1818","NY206128","NY 20683 12838","NY206127","549","5","outcrop","","obvious summit","2013-10-10","","89 90","4S","320682","512839","54.504643","-3.226424","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7945,"Heron Crag","34B",2359,"O","358","1175","NY219033","","NY219033","345","13","","","","2013-10-10","","89 90","6N","321900","503300","54.419127","-3.205091","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7946,"High Crag","34B",2396,"O","452","1483","NY273138","","NY275139","438","14","","","","2013-10-10","","89 90","4S","327300","513800","54.514273","-3.124476","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7947,"High Crags","34B",2400,"O","412","1352","NY236190","","NY236189","404","8","","","","2013-10-10","","89 90","4S","323600","519000","54.560449","-3.182966","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7948,"High Pikehow","34B",2368,"O","574","1883","NY143099","","NY143099","572","2","","","","2013-10-10","","89","4S 6N","314300","509900","54.4772","-3.324093","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7949,"High Scawdel","34B",2400,"O","556","1824","NY233149","","NY231147","549","7","","","","2013-10-10","","89 90","4S","323300","514900","54.523566","-3.186534","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7950,"High Snab Bank","34B",2405,"O","440","1444","NY213179","NY 21349 17949","NY212178","421","19","no feature","","obvious summit","2013-10-10","","89 90","4S","321348","517950","54.550669","-3.217507","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7951,"Kettle Crag","34B",2419,"O","391","1283","NY279048","","NY278047","390","1","","","","2013-10-10","","89 90","6N","327900","504800","54.433492","-3.113012","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7952,"Little Castle How","34B",2396,"O","481","1578","NY309075","NY 30984 07590","NY309074","468","13","rock","","","2013-10-10","","90","6N 7N","330983","507591","54.458996","-3.066148","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7953,"Little Round How","34B",2367,"O","494","1621","NY206132","NY 20696 13208","NY207130","478","16","rock outcrop","","","2013-10-10","","89 90","4S","320695","513209","54.50797","-3.226322","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7954,"Long Crag","34B",2368,"O","652","2139","NY154122","","NY154122","649","3","","","","2013-10-10","","89","4S","315400","512200","54.498049","-3.307781","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7955,"Low Scawdel","34B",2400,"O","521","1709","NY242161","","NY242161","517","4","","","","2013-10-10","","89 90","4S","324200","516100","54.534483","-3.172941","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7956,"Martcrag Moor","34B",2396,"O","547","1795","NY267082","","NY268081","539","8","","","","2013-10-10","","89 90","6N","326700","508200","54.463869","-3.13235","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7957,"Middle How","34B",2396,"O","483","1585","NY296109","","NY295109","475","8","","","","2013-10-10","","89 90","4S 6N","329600","510900","54.48854","-3.088263","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7958,"Nitting Haws","34B",2400,"O","420","1378","NY243168","","NY243168","416","4","","","","2013-10-10","","89 90","4S","324300","516800","54.540788","-3.171577","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7959,"Peelplace Noddle","34B",2359,"O","306","1004","NY195021","","NY196023","299","7","","","","2013-10-10","","89 90","6N","319500","502100","54.407971","-3.241742","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7960,"Pianet Knott","34B",2359,"O","431","1414","NY233046","NY 23376 04608","NY233046","423","8","no feature","","","2013-10-10","","89 90","6N","323375","504609","54.431109","-3.18271","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7961,"Pike","34B",2396,"O","360","1181","NY286217","","NY286217","358","2","","","","2013-10-10","","89 90","4S","328600","521700","54.58544","-3.106319","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7962,"Pike Howe","34B",2396,"O","396","1299","NY288068","","NY288068","392","4","","","","2013-10-10","","89 90","6N","328800","506800","54.451589","-3.099622","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7963,"Seatoller Fell","34B",2367,"O","461","1512","NY232132","NY 23268 13249","NY231132","448","13","cairn","","obvious summit","2013-10-10","","89 90","4S","323267","513250","54.508734","-3.186619","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7964,"Tewit How","34B",2368,"O","612","2008","NY145119","","NY145118","608","4","","","","2013-10-10","","89","4S","314500","511900","54.495203","-3.321586","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7965,"Tongue Head","34B",2359,"O","656","2152","NY240080","","NY240079","646","10","","","","2013-10-10","","89 90","6N","324000","508000","54.461675","-3.173944","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7966,"Whin Ben","34B",2386,"O","413","1355","NY165212","","NY165212","409","4","","","","2013-10-10","","89","4S","316500","521200","54.579092","-3.293357","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7967,"Whin Fell","34B",2493,"O","306","1004","NY135254","","NY135253","291","15","","","","2013-10-10","","89","4S 303","313500","525400","54.616321","-3.340996","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7968,"White Pike","34B",2368,"O","782","2566","NY168124","","NY168124","776","6","","","","2013-10-10","","89","4S","316800","512400","54.500078","-3.286227","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7969,"Whitegill Crag","34B",2396,"O","472","1549","NY297072","","NY297072","467","5","","","","2013-10-10","","89 90","6N","329700","507200","54.455309","-3.085839","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7970,"Yeastyrigg Crags","34B",2359,"O","761","2497","NY236066","","NY236066","755","6","","","","2013-10-10","","89 90","6N","323600","506600","54.449036","-3.179751","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7971,"Ancrow Brow","34C",2559,"O","542","1778","NY500054","","NY499051","528","14","","","","2013-10-10","","90","7N","350000","505400","54.441543","-2.77246","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7972,"Birk Crag","34C",2598,"O","319","1047","NY429217","","NY429217","309","10","","","","2013-10-10","","90","5S","342900","521700","54.587261","-2.885082","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7973,"Browncove Crags","34C",2515,"O","859","2818","NY332156","NY 33218 15682","NY333156","856","3","rock","cairn 14m NNW at NY 33212 15698 is lower and rocks 25m E are 10cm lower","Abney level","2013-10-10","","90","5S","333217","515683","54.532006","-3.033526","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7974,"Brownhow Hill","34C",2583,"O","305","1001","NY408265","","NY406264","289","16","","","","2013-10-10","","90","5S","340800","526500","54.630149","-2.918544","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7975,"Buck Crag","34C",2528,"O","570","1870","NY422139","NY 42204 13945","NY422137","552","18","two small stones","","","2013-10-10","","90","5S","342203","513946","54.517505","-2.89434","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7976,"Castle Crag","34C",2528,"O","490","1608","NY445051","NY 44571 05160","NY444051","475","15","outcrop","","Abney level","2013-10-10","","90","7N","344570","505161","54.438826","-2.856129","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7977,"Dod Hill","34C",2540,"O","451","1480","NY410053","","NY408053","436","15","","","","2013-10-10","","90","7N","341000","505300","54.439676","-2.911192","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7978,"Gowbarrow Park","34C",2598,"O","464","1522","NY407213","","NY407215","446","18","","","","2013-10-10","","90","5S","340700","521300","54.583412","-2.91904","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7979,"Hart Crag","34C",2540,"O","590","1936","NY412086","NY 41274 08618","NY412087","585","5","cairn","carin 70m S at NY 41286 08549 is probably lower","","2013-10-10","","90","7N","341273","508619","54.469529","-2.907643","E","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
